ec5_uuid,created_at,uploaded_at,title,lat_1_Coordinates,long_1_Coordinates,accuracy_1_Coordinates,UTM_Northing_1_Coordinates,UTM_Easting_1_Coordinates,UTM_Zone_1_Coordinates,2_Data_Type,3_Value,4_Take_a_note_if_hel,5_Take_a_picture_if_
4452e9a5-268b-4fdf-b2d5-3a0806231554,2019-12-08T15:44:37.110Z,2019-12-08T19:49:46.000Z,"Width of sidewalk",45.488877,9.191247,4,5037278,514944,32T,"Width of sidewalk",400,,
e0b2b5e9-5493-4e36-a9fc-ea9e64c51ec1,2019-12-08T15:44:25.880Z,2019-12-08T18:27:28.000Z,Buffer,45.489088,9.191023,65,5037301,514926,32T,Buffer,260,,
67b2f15c-a906-4822-97ca-d3bb403cda04,2019-12-08T15:44:23.454Z,2019-12-08T19:49:45.000Z,Buffer,45.488937,9.191209,6,5037285,514941,32T,Buffer,260,"is continuous",
16a5e492-459f-4e2f-84c0-ad236dd2c1f9,2019-12-08T15:44:11.006Z,2019-12-08T18:27:30.000Z,"On-street parking",45.488787,9.191066,65,5037268,514930,32T,"On-street parking",1,,
bddf25ac-2db7-42d6-bdfa-0dad9264cbc2,2019-12-08T15:43:55.948Z,2019-12-08T19:49:43.000Z,"On-street parking",45.488889,9.191135,6,5037279,514935,32T,"On-street parking",1,,
cfd8ba95-b973-44a4-baf4-6829960f183d,2019-12-08T15:43:52.614Z,2019-12-08T15:44:06.000Z,"Width of bike lane and shoulder",45.489037,9.190545,6,5037296,514889,32T,"Width of bike lane and shoulder",0,,
3ecd6fc1-e453-47e2-81eb-a4cead9b3f08,2019-12-08T15:43:50.750Z,2019-12-08T18:27:27.000Z,"Number of lanes",45.488975,9.190963,65,5037289,514922,32T,"Number of lanes",1,,
10702860-db34-48ea-b3a2-24a24d6f060b,2019-12-08T15:43:41.062Z,2019-12-08T17:29:38.000Z,"Width of bike lane and shoulder",45.488991,9.190545,10,5037291,514889,32T,"Width of bike lane and shoulder",0,,
19fa9d62-b90a-47f7-a424-a54da27ca803,2019-12-08T15:43:40.156Z,2019-12-08T15:44:04.000Z,Lighting,45.489052,9.190561,4,5037297,514890,32T,Lighting,1,,
84eb7b6a-6ae9-4f7b-bc38-c0018e52986b,2019-12-08T15:43:30.744Z,2019-12-08T17:29:37.000Z,Lighting,45.488948,9.190555,10,5037286,514890,32T,Lighting,1,,
a17c81a0-2368-4f83-8c68-258fe2640b89,2019-12-08T15:43:27.699Z,2019-12-08T15:44:03.000Z,"Curb ramps",45.489112,9.190611,4,5037304,514894,32T,"Curb ramps",1,,
15b05c80-6d2c-4396-9ebf-fc555528d5a1,2019-12-08T15:43:26.140Z,2019-12-08T19:49:37.000Z,"Number of lanes",45.488936,9.191089,22,5037285,514932,32T,"Number of lanes",1,,
df01d78e-1d42-4157-b07f-783b90318d27,2019-12-08T15:43:04.405Z,2019-12-08T17:29:35.000Z,"Curb ramps",45.488948,9.190555,10,5037286,514890,32T,"Curb ramps",1,,
b7da90c2-afb7-4655-ac5f-e393c0a2fac5,2019-12-08T15:42:52.883Z,2019-12-08T15:44:02.000Z,"Width of sidewalk",45.489123,9.190614,3,5037305,514894,32T,"Width of sidewalk",420,,
fc668b6c-9e66-4edf-a935-91c6a07d4c33,2019-12-08T15:42:52.405Z,2019-12-08T17:29:34.000Z,"Width of sidewalk",45.488948,9.190555,10,5037286,514890,32T,"Width of sidewalk",420,,
15b27236-2008-466c-8b5c-efa52a0e5f1a,2019-12-08T15:42:37.109Z,2019-12-08T15:44:00.000Z,Buffer,45.48916,9.19062,8,5037309,514895,32T,Buffer,300,,
3f77c0c4-3f5e-480c-9e1b-b6052ba06daa,2019-12-08T15:42:33.564Z,2019-12-08T17:29:33.000Z,Buffer,45.488951,9.190548,10,5037286,514889,32T,Buffer,300,,
a4ef4c4a-4645-4e11-bdec-fef8870c2996,2019-12-08T15:42:24.074Z,2019-12-08T15:43:59.000Z,"On-street parking",45.489178,9.190559,8,5037311,514890,32T,"On-street parking",1,,
69aee2b0-fc7f-4338-aeb5-cc720e189c95,2019-12-08T15:42:20.129Z,2019-12-08T17:29:31.000Z,"On-street parking",45.488954,9.190546,10,5037286,514889,32T,"On-street parking",1,,
884c15d6-3183-44d8-ae96-dc19f630be9f,2019-12-08T15:42:11.238Z,2019-12-08T15:43:57.000Z,"Number of lanes",45.48914,9.190828,6,5037307,514911,32T,"Number of lanes",1,,
085935b2-85a6-4d2b-8080-5c51e5e4ca13,2019-12-08T15:42:05.906Z,2019-12-08T17:29:30.000Z,"Number of lanes",45.488837,9.190869,30,5037274,514914,32T,"Number of lanes",1,,
a6d27c02-ddcb-4962-a83d-8415539d6ecb,2019-12-08T15:41:34.092Z,2019-12-08T15:41:52.000Z,"Width of bike lane and shoulder",45.48914,9.190828,6,5037307,514911,32T,"Width of bike lane and shoulder",0,,
764f740d-c8d6-4ddd-9b08-007676ee3e0b,2019-12-08T15:41:32.266Z,2019-12-08T17:29:28.000Z,"Width of bike lane and shoulder",45.488903,9.190795,10,5037281,514909,32T,"Width of bike lane and shoulder",0,,
4bccd7d9-b054-4592-84ae-c52048859197,2019-12-08T15:41:19.826Z,2019-12-08T17:29:27.000Z,Lighting,45.488889,9.190736,10,5037279,514904,32T,Lighting,2,,
4307fde2-f32f-4113-99c0-0464056a3b8c,2019-12-08T15:41:19.724Z,2019-12-08T15:41:51.000Z,Lighting,45.48915,9.190826,6,5037308,514911,32T,Lighting,2,,
6d2aa361-e9a5-46fe-94f4-dfd344d95c0d,2019-12-08T15:40:57.851Z,2019-12-08T15:41:49.000Z,"Curb ramps",45.489169,9.190812,6,5037310,514910,32T,"Curb ramps",2,,
c2ac4139-93c7-4f39-bf32-b94c3eedb586,2019-12-08T15:40:57.437Z,2019-12-08T17:29:26.000Z,"Curb ramps",45.48884,9.190693,10,5037274,514901,32T,"Curb ramps",2,,
e2e65472-b2f2-4fa4-84a3-d2289725434a,2019-12-08T15:40:55.928Z,2019-12-08T19:49:35.000Z,"Width of bike lane and shoulder",45.489004,9.191372,4,5037292,514954,32T,"Width of bike lane and shoulder",0,shoulde40,
1c2a9f8d-fcfa-4523-9da5-6c84aa677c73,2019-12-08T15:40:49.073Z,2019-12-08T18:27:24.000Z,"Width of bike lane and shoulder",45.48913,9.190945,65,5037306,514920,32T,"Width of bike lane and shoulder",0,"shoulder 40",
f75b76a8-2c6c-4bdc-b86b-82da633bed19,2019-12-08T15:40:38.766Z,2019-12-08T15:41:48.000Z,"Width of sidewalk",45.489178,9.190802,4,5037311,514909,32T,"Width of sidewalk",420,,
5ad898a4-c538-4119-a246-7c8d46e7621e,2019-12-08T15:40:38.068Z,2019-12-08T17:29:24.000Z,"Width of sidewalk",45.488799,9.190689,10,5037269,514900,32T,"Width of sidewalk",420,,
5bc31a79-2370-437e-a1d2-3270a0098be6,2019-12-08T15:40:29.718Z,2019-12-08T19:49:36.000Z,Lighting,45.488987,9.191378,4,5037290,514954,32T,Lighting,2,,
965359f0-12f9-4c25-9042-1e8acd83b07f,2019-12-08T15:40:28.932Z,2019-12-08T18:27:26.000Z,Lighting,45.489055,9.19084,65,5037298,514912,32T,Lighting,2,,
fa340065-acdd-449f-8bd7-05cb8da8871c,2019-12-08T15:40:23.819Z,2019-12-08T17:29:23.000Z,Buffer,45.488799,9.190689,10,5037269,514900,32T,Buffer,300,,
6f407bdd-65e1-40ed-aab8-ddefdf66f062,2019-12-08T15:40:21.515Z,2019-12-08T15:41:46.000Z,Buffer,45.489158,9.190814,8,5037309,514910,32T,Buffer,300,,
4eac1c9f-1252-4b68-87fe-92306123384e,2019-12-08T15:40:11.054Z,2019-12-08T19:49:33.000Z,"Curb ramps",45.489022,9.19137,4,5037294,514954,32T,"Curb ramps",1,,
350da048-42e6-4706-be50-e10955e30cd8,2019-12-08T15:40:09.938Z,2019-12-08T17:29:21.000Z,"On-street parking",45.488799,9.190689,10,5037269,514900,32T,"On-street parking",1,,
4595857f-012c-46d1-a9d4-2d96917fe0e5,2019-12-08T15:40:07.299Z,2019-12-08T15:41:45.000Z,"On-street parking",45.489155,9.190817,6,5037309,514910,32T,"On-street parking",1,,
4cc05ef8-a35b-4f9e-9553-2c6b5abd48ba,2019-12-08T15:40:06.387Z,2019-12-08T18:27:23.000Z,"Curb ramps",45.48917,9.190908,65,5037311,514917,32T,"Curb ramps",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=4cc05ef8-a35b-4f9e-9553-2c6b5abd48ba_1575819604.jpg
8b7c6a51-fd6d-4689-ba63-528bbc9123f5,2019-12-08T15:39:55.371Z,2019-12-08T17:29:20.000Z,"Number of lanes",45.488704,9.190745,10,5037259,514905,32T,"Number of lanes",1,,
546cf39e-4257-4edb-b4e8-88c98e319b79,2019-12-08T15:39:52.335Z,2019-12-08T15:41:43.000Z,"Number of lanes",45.489006,9.190908,12,5037292,514917,32T,"Number of lanes",1,,
